temperature,humidity,visibility,pressure,windSpeed,cloudCover,precipIntensity,dewPoint,precipProbability,day,weekday,weekofyear,hour,month_11,month_12,Dishwasher_predicted,Home office_predicted,Fridge_predicted,Wine cellar_predicted,Garage door_predicted,Barn_predicted,Well_predicted,Microwave_predicted,Living room_predicted,Furnace_predicted,Kitchen_predicted
35.755333333333326,0.6986666666666665,9.998666666666667,1015.4848333333334,4.846666666666666,0,0,26.981333333333332,0,1,6,44,10,TRUE,FALSE,0.974820412,3.814052592,3.048138887,1.556913321,0.845542809,4.585755084,0.316795688,1.133550544,-0.1957977,16.06707507,0.7081198
34.82533333333333,0.702,9.997333333333334,1015.3453333333333,2.8573333333333335,0,0,26.034666666666666,0,1,6,44,11,TRUE,FALSE,1.073738836,3.974421945,3.720266255,1.270996303,0.827677876,3.745691544,1.045362793,3.302990098,6.018129705,13.31852425,2.413323098
32.868833333333335,0.7346666666666667,9.96,1015.5903333333333,3.247,0,0,25.475833333333334,0,1,6,44,12,TRUE,FALSE,2.166527458,5.35058824,3.559885363,2.010566721,0.98057836,4.327125385,1.972585945,0.955106368,5.588238316,12.47807103,1.414935888
31.078333333333333,0.7716666666666667,9.940000000000001,1015.8366666666667,5.925,0,0,24.855,0,1,6,44,13,TRUE,FALSE,3.401766057,9.385853092,3.661965023,1.562747124,0.938167341,4.419379064,1.539416627,0.765265369,2.906001969,10.15364395,1.210390658
29.83833333333333,0.7865000000000001,9.829166666666667,1015.9091666666666,7.1066666666666665,0,0,24.0695,0,1,6,44,14,TRUE,FALSE,4.434844167,8.772105025,3.674594133,1.641883247,0.951295719,4.842255663,1.617574415,0.749494955,2.088209511,8.884363972,0.46553451
28.601333333333333,0.81,9.800666666666666,1015.862,2.69,0,0,23.51,0,1,6,44,15,TRUE,FALSE,5.01784871,4.90880637,3.309929114,1.27712045,0.959070989,5.226533996,1.60665717,0.560048797,1.55883104,7.786933141,0.324462448
27.689666666666664,0.8131666666666667,9.883833333333333,1015.8336666666668,4.941833333333333,0,0,22.838833333333334,0,1,6,44,16,TRUE,FALSE,3.95731634,3.208523171,3.397826797,1.636479001,0.91418578,5.318927221,1.213788225,0.882461766,2.286861988,7.761434232,0.604366808
26.462666666666667,0.82,10,1015.8346666666667,5.158666666666667,0,0,21.724,0,1,6,44,17,TRUE,FALSE,2.663920073,2.808099812,3.291494869,1.774949439,0.943018184,4.851805864,0.910325982,1.009212116,1.443967562,7.807835387,0.684475679
25.454166666666666,0.82,9.975,1016.0475,4.020833333333333,0,0,20.685,0,1,6,44,18,TRUE,FALSE,2.516429277,2.905495076,3.035032737,1.914411051,0.926434311,4.889173384,0.706222149,0.8588324,1.044862206,8.015840578,0.660027979
27.84,0.8059999999999999,9.967999999999998,1016.5246666666666,6.714666666666667,0,0,22.694,0,1,6,44,19,TRUE,FALSE,2.41997824,3.101737306,2.887110349,1.892684097,0.943029604,5.498392538,0.783915582,0.504863945,0.822029798,8.395082601,0.505076031
34.9955,0.7073333333333333,10,1016.7544999999999,4.093500000000001,0,0,26.3915,0,1,6,44,20,TRUE,FALSE,1.901651699,3.878397946,2.736340046,1.625968442,0.954501292,5.912386255,0.669820516,0.5113877,0.84061317,9.351815836,0.51091768
44.24933333333333,0.511,10,1016.587,2.803,0,0,26.714333333333332,0,1,6,44,21,TRUE,FALSE,1.301747484,3.845431375,2.59011731,1.810361159,0.95107934,5.900987004,0.934279574,0.568916454,1.6264301,11.10138248,0.503090666
51.74966666666667,0.33366666666666667,9.895166666666666,1016.1678333333333,3.5253333333333337,0.006166667,0,23.500333333333334,0,1,6,44,22,TRUE,FALSE,1.414199285,3.56486815,2.883948135,2.115801863,0.967136933,5.52273713,1.154390898,1.675847428,5.414824895,15.77015277,0.461252462
56.32333333333334,0.2533333333333333,9.943333333333333,1015.5733333333334,3.7333333333333334,0.003333333,0,21.57,0,1,6,44,23,TRUE,FALSE,1.680737696,3.965909967,3.554410947,1.786091567,0.957954815,4.579730564,1.891312091,3.567375788,5.719481225,14.22999466,1.899511486
59.50233333333333,0.21133333333333332,10,1015.026,3.9163333333333337,0.028666666666666667,0,19.97683333333333,0,2,0,45,0,TRUE,FALSE,2.40074544,8.015889213,3.407305572,1.512234852,0.937620414,2.541166505,1.474684567,0.759970431,3.300351828,14.76215755,1.502843716
61.601,0.18466666666666667,10,1014.6293333333332,5.071,0.063,0,18.648000000000003,0,2,0,45,1,TRUE,FALSE,3.80691676,12.20386264,3.464674252,1.049651426,0.900632408,2.604472832,1.072969151,0.593820224,1.632225709,12.29828394,1.232853164
61.22416666666666,0.19633333333333336,10,1014.7051666666666,6.265666666666666,0.266,0,19.128666666666668,0,2,0,45,2,TRUE,FALSE,4.77459404,11.39092657,3.409541752,1.116676979,0.905151175,2.900180705,1.141422631,0.56126628,0.6625353,10.29866451,0.589712914
57.44466666666666,0.252,10,1014.9566666666667,5.948666666666667,0.31,0,22.167333333333332,0,2,0,45,3,TRUE,FALSE,4.860125052,6.822411835,3.077199693,0.778808013,0.898960001,3.013281536,1.092616655,0.346555589,-0.0381631,9.002964924,0.411926773
50.95,0.34249999999999997,10,1015.2099999999999,6.42,0.31,0,23.957499999999996,0,2,0,45,4,TRUE,FALSE,3.518319764,4.672350256,3.160395617,1.116722059,0.838992323,3.102316835,0.677972442,0.690232127,0.81543752,8.660679275,0.64740383
45.71116666666667,0.44783333333333336,10,1015.6726666666667,6.4399999999999995,0.3063333333333333,0,25.66466666666667,0,2,0,45,5,TRUE,FALSE,2.021859003,3.990928594,3.082018087,1.239853016,0.857462523,2.653690758,0.340831397,0.813956222,-0.0612406,8.498588527,0.828056894
43.76866666666667,0.5206666666666667,10,1016.1506666666667,2.9033333333333333,0.084,0,27.39466666666667,0,2,0,45,6,TRUE,FALSE,1.899613833,4.065951263,2.898135456,1.343240029,0.838312203,2.799374824,0.11409601,0.697002225,-0.2978197,8.831431985,0.85891911
43.281,0.5346666666666666,10,1016.3385,2.0271666666666666,0,0,27.50316666666667,0,2,0,45,7,TRUE,FALSE,1.908408484,4.364480599,2.718888763,1.309559997,0.862979115,3.708159597,0.208330617,0.337816007,-0.3240811,9.154962601,0.744798179
41.73166666666667,0.5766666666666665,10,1016.5633333333334,1.2049999999999998,0.006666667,0,28.006666666666664,0,2,0,45,8,TRUE,FALSE,1.559398707,5.087783559,2.671696297,1.072295151,0.863490399,4.343756297,0.03449563,0.331402628,-0.350796,10.05435396,0.730711957
41.16166666666667,0.6143333333333333,10,1016.2365000000001,0.7391666666666666,0.035666666666666666,0,29.06116666666667,0,2,0,45,9,TRUE,FALSE,1.056879515,4.896150428,2.646130459,1.251392508,0.83946246,4.554995333,0.19793631,0.369880508,0.08567477,11.72960376,0.726151047
41.2,0.63,10,1016.2333333333333,2.14,0.014666666666666666,0,29.616,0,2,0,45,10,TRUE,FALSE,0.884271377,4.320401819,2.984178912,1.55460211,0.849372969,4.432971256,0.335841916,1.380559283,3.21706311,15.7999711,0.702347206
40.624500000000005,0.6426666666666667,10,1016.103,1.0661666666666667,0.0855,0,29.465333333333334,0,2,0,45,11,TRUE,FALSE,0.96689124,4.42480466,3.640008784,1.206793644,0.8259961,3.518660798,1.043885748,3.276072646,4.852556484,13.69020589,2.190018106
39.711666666666666,0.6773333333333333,10,1015.9396666666667,2.229,0.20400000000000001,0,29.868333333333332,0,2,0,45,12,TRUE,FALSE,2.034009841,5.588068772,3.443134052,1.95005682,0.97713872,4.041005433,1.976530665,0.94227537,4.689665243,12.95039299,1.366341974
39.81583333333333,0.6775,10,1015.6783333333333,3.7133333333333334,0.0525,0,29.986666666666665,0,2,0,45,13,TRUE,FALSE,3.260004634,9.566698847,3.564435293,1.493045486,0.938447492,4.100087707,1.563886882,0.792019687,2.903583888,10.38051664,1.128868985
39.38533333333333,0.6693333333333334,10,1015.4566666666667,2.9339999999999997,0.042,0,29.324,0,2,0,45,14,TRUE,FALSE,4.41722667,8.829718563,3.59024436,1.544787328,0.93642456,4.34031174,1.64540786,0.86480978,2.061276269,8.742059742,0.503709434
39.16083333333333,0.68,10,1015.6236666666666,3.955833333333333,0.2036666666666667,0,29.495,0,2,0,45,15,TRUE,FALSE,4.813638489,4.710048025,3.233741553,1.222669318,0.942378711,4.534377338,1.608846114,0.611046694,1.26099792,7.83324859,0.289193526
39.958999999999996,0.6743333333333333,10,1015.8036666666667,4.377,0.13433333333333333,0,30.048000000000002,0,2,0,45,16,TRUE,FALSE,3.686501619,3.032024838,3.276508632,1.567015314,0.912198378,4.788948677,1.23909319,0.899799044,2.190289114,7.983790566,0.534522554
40.6805,0.6515000000000001,9.950666666666667,1015.8538333333333,3.7508333333333335,0.4686666666666667,0,30.002333333333336,0,2,0,45,17,TRUE,FALSE,2.21599255,2.597176907,2.993609507,1.692509499,0.94797134,4.325533759,0.965898391,0.95234891,1.188880159,7.80825901,0.66633161
41.983333333333334,0.62,9.753333333333334,1015.83,5.1466666666666665,0.76,0.001266667,29.966666666666665,0.033333333,2,0,45,18,TRUE,FALSE,2.049358988,2.614314071,2.71701407,1.836115224,0.912307883,3.986687624,0.750996332,0.843462506,0.44531861,8.069778131,0.576004057
43.90016666666667,0.5884999999999999,9.698666666666668,1015.5476666666667,6.250333333333333,0.76,0.003261667,30.30366666666667,0.11450000000000002,2,0,45,19,TRUE,FALSE,2.102930436,2.833044495,2.577049214,1.816756573,0.919923851,4.596544369,0.82888093,0.535592352,0.205981801,8.62721484,0.405802542
45.994,0.5723333333333332,9.395666666666667,1015.0873333333334,6.544333333333333,0.76,0.009856667,31.55,0.439,2,0,45,20,TRUE,FALSE,1.580566584,3.374643479,2.505659812,1.633361598,0.92515034,5.377370966,0.633201337,0.412937555,0.0967785,9.760530384,0.28699026
46.0535,0.6679999999999999,7.919833333333333,1014.1878333333333,6.3903333333333325,0.76,0.017988333333333332,35.566833333333335,0.5871666666666666,2,0,45,21,TRUE,FALSE,1.018314361,3.010642333,2.560964467,1.832341911,0.910988965,5.733145911,0.827679446,0.56735274,0.765126275,11.64578542,0.26752896
44.85933333333333,0.794,4.680666666666667,1012.6753333333334,8.551333333333334,0.76,0.037686667,38.886,0.678,2,0,45,22,TRUE,FALSE,1.182744928,2.091170812,3.18464557,2.180836514,0.917686009,5.506408026,1.067428951,2.188175781,4.362633902,16.39897374,0.269305622
44.64416666666667,0.8558333333333333,4.0008333333333335,1011.3425000000001,10.301666666666668,0.98,0.071941667,40.5075,0.7541666666666667,2,0,45,23,TRUE,FALSE,1.761976883,1.465924997,4.06093476,2.015532177,0.881637173,4.613386687,1.747483118,4.750282645,5.817969564,15.12133259,1.763465742
44.694833333333335,0.9086666666666667,3.538,1010.3903333333333,9.467500000000001,1,0.069018333,42.13416666666667,0.7498333333333334,3,1,45,0,TRUE,FALSE,2.269184383,5.393192018,3.930255611,1.695966422,0.85557882,2.563306782,1.327159717,1.92110625,3.37659264,15.33348027,1.363752882
45.09733333333334,0.9306666666666668,4.234666666666667,1009.7786666666667,11.329333333333333,1,0.05226,43.150666666666666,0.7186666666666667,3,1,45,1,TRUE,FALSE,3.240522127,9.737598853,3.903306311,1.151735808,0.816535322,2.573462025,0.875001561,1.36144665,1.370432021,12.37605352,1.084767946
45.41816666666667,0.9376666666666666,4.121499999999999,1008.7053333333333,10.371500000000001,1,0.046718333,43.62433333333333,0.7046666666666667,3,1,45,2,TRUE,FALSE,4.227297663,9.166419058,3.859921091,1.174571671,0.831629379,2.952920935,0.970807894,1.265469513,0.573723155,10.55459934,0.466580441
46.095,0.92,5.053333333333333,1008.0666666666667,9.398333333333335,1,0.058216667,44.031666666666666,0.7316666666666667,3,1,45,3,TRUE,FALSE,4.84654029,4.754339353,3.559752886,0.910622681,0.829341427,3.219067618,0.892660166,1.215790837,-0.0780997,10.00484308,0.299565301
46.52433333333333,0.9243333333333333,5.781166666666667,1007.6111666666667,8.3865,1,0.037371667,44.498333333333335,0.6813333333333332,3,1,45,4,TRUE,FALSE,3.54320033,3.540156833,3.469829482,1.130157063,0.790584172,3.324990097,0.495870247,1.106618071,0.604412006,9.811460096,0.523270536
46.62,0.94,6.166666666666667,1007.1113333333334,7.320666666666667,1,0.026000000000000002,44.977999999999994,0.6233333333333333,3,1,45,5,TRUE,FALSE,2.114457401,3.417823764,3.286542033,1.187887489,0.822808561,2.802926469,0.19290867,1.026016305,-0.3347408,9.79767926,0.692580839
46.83050000000001,0.9431666666666666,8.239833333333333,1006.601,7.008166666666667,1,0.011113333333333333,45.299166666666665,0.4455,3,1,45,6,TRUE,FALSE,1.81788637,3.846821735,2.914879873,1.269190236,0.805220933,2.765707957,-0.0993979,0.522457683,-0.9660628,9.745539846,0.688634867
46.909,0.9463333333333332,8.538333333333332,1006.3363333333333,6.934,1,0.003926667,45.49933333333333,0.15766666666666668,3,1,45,7,TRUE,FALSE,1.919847673,4.367109473,2.732644437,1.189934267,0.827123829,3.336798781,0.025566884,0.238019199,-1.0429484,9.948723682,0.640196703
47.28,0.9358333333333333,8.195,1005.7333333333333,6.152500000000001,1,0.003233333,45.59166666666667,0.12083333333333333,3,1,45,8,TRUE,FALSE,1.529294986,5.164940558,2.661393809,0.953488269,0.840014683,3.930805862,-0.0959339,0.25594336,-0.9945104,10.82546427,0.63916823
47.494666666666674,0.93,7.772666666666667,1005.3366666666666,5.185333333333333,1,0.0037,45.594,0.14533333333333334,3,1,45,9,TRUE,FALSE,0.969256215,4.994541296,2.608540378,1.140971694,0.82793497,4.209019629,0.114135725,0.298387922,-0.4099837,12.43502207,0.63391012
47.27016666666667,0.9351666666666667,7.791833333333333,1005.0698333333333,4.354,1,0.00148,45.540333333333336,0.034166666666666665,3,1,45,10,TRUE,FALSE,0.85206941,4.519550353,2.895775674,1.41585432,0.843788553,4.102230671,0.290683792,1.347381213,2.953483757,16.39994286,0.663437152
46.98833333333334,0.9456666666666665,7.229666666666668,1004.937,3.789,1,0.002543333,45.52166666666666,0.083666667,3,1,45,11,TRUE,FALSE,0.81677664,4.617317584,3.555669233,1.084130279,0.836978854,3.350537279,1.028755084,3.211640111,4.475717129,14.26755048,2.139787934
46.8615,0.95,7.1105,1004.7711666666667,3.6318333333333337,1,0.00417,45.45683333333333,0.16466666666666668,3,1,45,12,TRUE,FALSE,1.896865525,5.744973409,3.372311933,1.831319273,0.989654248,3.931638408,1.973110795,0.89304842,4.417369494,13.64439735,1.318282427
46.56333333333334,0.9566666666666667,6.459999999999999,1004.7333333333333,3.9066666666666667,1,0.0026,45.370000000000005,0.086666667,3,1,45,13,TRUE,FALSE,3.178537426,9.80336272,3.461496541,1.33863082,0.949422885,3.876688983,1.612316577,0.826928662,2.671652789,10.95642368,1.100295134
46.40566666666667,0.9599999999999999,6.733666666666666,1004.7843333333333,4.100333333333333,1,0.004853333,45.26833333333334,0.21200000000000002,3,1,45,14,TRUE,FALSE,4.195680104,8.981157557,3.44707995,1.423638726,0.954928973,4.350810769,1.652664652,0.75516478,1.789522008,9.269844896,0.431191121
46.607,0.9523333333333334,6.624333333333333,1004.836,2.898,1,0.004566667,45.20933333333333,0.18800000000000003,3,1,45,15,TRUE,FALSE,4.65445057,4.905965327,3.11264104,1.083661352,0.965679435,4.583623489,1.646760394,0.562796703,1.166069148,8.449343156,0.261976527
46.44949999999999,0.9418333333333333,6.942833333333334,1005.1521666666667,4.6433333333333335,1,0.002875,44.832499999999996,0.094666667,3,1,45,16,TRUE,FALSE,3.629026239,3.230623984,3.189807589,1.425171798,0.919594993,4.580584669,1.262556702,0.920220117,1.954944278,8.596073866,0.506773181
47.032666666666664,0.9226666666666666,7.872,1005.428,5.527333333333333,0.402,0.000346667,44.92333333333333,0.010666666666666666,3,1,45,17,TRUE,FALSE,2.358521169,2.874320089,3.266359972,1.567517121,0.955257427,4.085638432,0.934361767,1.081885646,1.34262892,9.069752648,0.735804166
48.175,0.8925000000000001,8.339166666666666,1005.5883333333334,6.075833333333334,0.025833333333333333,0.000733333,45.225,0.009166667,3,1,45,18,TRUE,FALSE,2.162182149,2.931758906,3.136676293,1.731092344,0.94337144,4.082540586,0.704744582,0.944875021,1.056415568,9.53539443,0.733377223
49.39783333333333,0.8503333333333333,9.147666666666668,1005.7333333333333,7.105833333333334,0.14766666666666667,2.6666666666666667e-05,45.02,0.000333333,3,1,45,19,TRUE,FALSE,2.115360319,3.158236276,2.884378115,1.71449576,0.954919667,4.759939639,0.761993269,0.524852925,0.746407733,9.75917311,0.573119714
51.008,0.7866666666666667,9.985333333333333,1005.6053333333333,8.877333333333333,0.31,0,44.498666666666665,0,3,1,45,20,TRUE,FALSE,1.599781993,3.828558603,2.725635378,1.52349473,0.960106898,5.287994844,0.57527261,0.404340426,0.51721312,10.48525686,0.50931235
51.83866666666667,0.7341666666666666,9.778833333333333,1005.4361666666666,9.265833333333335,0.324,0,43.59683333333333,0,3,1,45,21,TRUE,FALSE,0.970992919,3.619622221,2.656826795,1.730933715,0.949103256,5.479271045,0.7912261,0.435599539,1.050463729,11.99319993,0.490866637
53.14333333333333,0.6849999999999999,9.808333333333334,1005.7816666666666,8.155,0.39499999999999996,0,43.166666666666664,0,3,1,45,22,TRUE,FALSE,0.852898702,3.016012554,2.928052673,2.011071583,0.949300084,5.199591225,0.961010728,1.512109947,4.274239899,16.03234347,0.473633929
53.744499999999995,0.6535,9.969666666666665,1006.2331666666666,8.080833333333333,0.21566666666666665,0,42.448499999999996,0,3,1,45,23,TRUE,FALSE,0.921031069,3.115080953,3.660156076,1.683416204,0.931014714,4.264087398,1.673495263,3.428675217,5.75838407,14.0711832,1.966113143
53.85533333333333,0.63,9.897333333333332,1006.6820000000001,8.900666666666666,0.19200000000000003,0,41.568,0,4,2,45,0,TRUE,FALSE,1.402388376,6.894757106,3.537550738,1.417404887,0.90276701,2.14725396,1.253716581,0.642969735,3.2662725,14.2049794,1.542199845
52.3225,0.6489999999999999,10,1007.1831666666666,6.682333333333333,0.17,0,40.90933333333333,0,4,2,45,1,TRUE,FALSE,2.72221231,10.88603936,3.571937388,0.927571444,0.85694879,2.302770866,0.84562856,0.501168707,1.528777139,11.49300591,1.322904716
49.30466666666667,0.7046666666666667,10,1007.7760000000001,5.6850000000000005,0.1406666666666667,0,40.12233333333334,0,4,2,45,2,TRUE,FALSE,3.83964646,10.16605534,3.584085158,0.985827669,0.864990836,2.828906158,0.911242288,0.498385457,0.770578408,9.699281538,0.707612029
46.6975,0.7591666666666667,10,1008.3383333333334,5.921666666666667,0.1275,0,39.48916666666666,0,4,2,45,3,TRUE,FALSE,4.33076835,6.07964374,3.29638527,0.663545627,0.872296399,3.178957911,0.863281743,0.261929591,0.102437645,8.882220757,0.517629479
44.53333333333333,0.8046666666666666,10,1008.8633333333333,6.535333333333333,0.11,0,38.88133333333334,0,4,2,45,4,TRUE,FALSE,3.345051955,4.407505471,3.382637268,1.005114244,0.828301282,3.410855789,0.466575431,0.58466212,0.952228699,9.078312052,0.750608649
43.30266666666667,0.8151666666666666,9.901833333333334,1009.4168333333332,5.248166666666666,0.029999999999999995,0,38.098333333333336,0,4,2,45,5,TRUE,FALSE,2.069887388,4.0084341,3.290778584,1.12591578,0.858079743,2.972385275,0.180770409,0.750069712,0.161550033,9.249464214,0.927993865
41.80833333333333,0.8483333333333333,9.713666666666667,1010.0716666666666,4.093,0.081,0,37.550333333333334,0,4,2,45,6,TRUE,FALSE,1.941037608,4.15054274,3.032374066,1.256867545,0.841495061,3.055883793,-0.0284186,0.59082013,-0.2746198,9.46467136,0.900021627
40.66766666666667,0.87,8.998666666666667,1010.5011666666667,4.803,0.11383333333333333,0,37.032333333333334,0,4,2,45,7,TRUE,FALSE,1.984459054,4.455379424,2.888979665,1.222241006,0.859686819,3.802026849,0.08987072,0.299871728,-0.3992826,9.796709933,0.757334958
38.78333333333333,0.89,6.693333333333333,1010.8133333333333,4.0233333333333325,0.11666666666666667,0,35.830000000000005,0,4,2,45,8,TRUE,FALSE,1.60564179,5.296923948,2.889717703,0.972153838,0.880536074,4.414897778,0.06255848,0.449376392,-0.211227,10.6369194,0.747684255
36.784666666666666,0.9215,5.274166666666667,1011.0318333333333,3.279166666666667,0.034,0,34.8025,0,4,2,45,9,TRUE,FALSE,1.100007488,5.201059106,2.915045003,1.152335083,0.875158809,4.746421545,0.319868516,0.574929118,0.512656909,12.25591735,0.757338472
35.836999999999996,0.93,5.105333333333333,1011.563,4.008,0.023,0,34.12233333333333,0,4,2,45,10,TRUE,FALSE,1.005820065,4.617229496,3.267959375,1.448559181,0.877505099,4.557409857,0.470118362,1.643407251,3.762247572,16.34793545,0.733015345
35.110166666666665,0.9381666666666667,4.864999999999999,1011.9141666666668,6.644666666666667,0.0545,0,33.4655,0,4,2,45,11,TRUE,FALSE,0.996920427,4.704128685,3.982476828,1.13732657,0.86037694,3.61161992,1.177459461,3.517187067,5.104727387,14.24021446,2.182288978
34.876,0.9313333333333333,4.307333333333333,1012.2199999999999,5.689333333333334,0.068666667,0,33.150666666666666,0,4,2,45,12,TRUE,FALSE,2.063074334,5.882164841,3.785203321,1.863840068,1.018491258,4.14150133,2.17161116,1.25816189,5.127608633,13.486499,1.391341331
35.465,0.93,5.577500000000001,1012.8008333333333,4.341666666666667,0.0975,0,33.596666666666664,0,4,2,45,13,TRUE,FALSE,3.33975667,9.849208054,3.761533324,1.389031965,0.969101323,4.29455443,1.699255521,1.003369219,3.244717646,10.79660863,1.155352195
34.44583333333333,0.949,5.446,1013.4143333333334,5.352833333333334,0.10916666666666666,0,33.090833333333336,0,4,2,45,14,TRUE,FALSE,4.390155351,9.130218636,3.7755753,1.461277193,0.979798014,4.699829104,1.775599221,0.995831954,2.410398311,9.026317445,0.514911438
35.644,0.93,5.859333333333334,1014.268,4.466666666666667,0.080666667,0,33.902,0,4,2,45,15,TRUE,FALSE,4.800484836,4.985995083,3.434755751,1.126043553,0.9849658,4.902475097,1.734877518,0.761742429,1.72206519,8.218602838,0.334312361
38.83016666666666,0.9183333333333333,6.265333333333333,1014.9808333333334,6.713666666666667,0.0865,0,36.571333333333335,0,4,2,45,16,TRUE,FALSE,3.659496882,3.258371992,3.494906361,1.466171844,0.940527707,4.917758556,1.322334768,1.046681071,2.45532049,8.499006717,0.551055386
46.31166666666666,0.8083333333333333,8.48,1015.3566666666667,8.721666666666666,0.07,0,40.68,0,4,2,45,17,TRUE,FALSE,2.083077838,2.657995685,3.292726915,1.617741123,0.961285102,4.155502705,0.92688989,1.019182087,1.322000525,8.705094947,0.686716351
50.531333333333336,0.6848333333333333,9.212333333333333,1015.6878333333334,11.806999999999999,0.1525,0,40.6065,0,4,2,45,18,TRUE,FALSE,1.678532389,2.626491765,2.981541077,1.802472887,0.944603511,3.886956428,0.705527074,0.789780688,0.65902459,8.82597071,0.604449633
52.74,0.6193333333333333,9.640666666666666,1015.5973333333333,13.354000000000001,0.2806666666666667,0,40.02133333333333,0,4,2,45,19,TRUE,FALSE,1.650863552,2.880824487,2.744503959,1.791135153,0.959053995,4.508491647,0.789041363,0.411366931,0.357123813,9.125281818,0.436316231
53.98016666666667,0.5805,10,1015.2401666666667,13.157,0.28150000000000003,0,39.484833333333334,0,4,2,45,20,TRUE,FALSE,1.265245343,3.659646583,2.647171494,1.576858714,0.969127774,5.130993229,0.629479092,0.360912801,0.316408224,10.04790829,0.411436326
54.839000000000006,0.5526666666666668,10,1014.8646666666667,12.219333333333335,0.19433333333333333,0,39.087666666666664,0,4,2,45,21,TRUE,FALSE,0.732315832,3.517906807,2.603289535,1.771163488,0.958583957,5.41450757,0.82961459,0.393143075,0.930174654,11.71210047,0.41826161
55.07333333333334,0.5441666666666668,10,1014.8416666666667,12.711666666666668,0.125,0,38.92999999999999,0,4,2,45,22,TRUE,FALSE,0.646790072,2.93668374,2.966949998,2.065137412,0.960653365,5.184296094,0.976951987,1.469725747,4.201388224,15.89228266,0.40328332
53.897333333333336,0.5640000000000001,10,1015.348,12.326666666666666,0.099333333,0,38.687333333333335,0,4,2,45,23,TRUE,FALSE,0.704208703,3.014381771,3.66356944,1.726414256,0.938657423,4.296864171,1.679300118,3.36603443,5.627619971,13.80055797,1.888077575
51.541000000000004,0.611,10,1016.1753333333334,10.276833333333334,0.073833333,0,38.35566666666667,0,5,3,45,0,TRUE,FALSE,1.268586132,6.804645568,3.526520872,1.430163422,0.90621919,2.352525182,1.241311343,0.57878364,3.216181592,13.89835032,1.496610824
48.708999999999996,0.6796666666666666,10,1016.8636666666666,7.573666666666667,0.017333333333333333,0,38.42266666666667,0,5,3,45,1,TRUE,FALSE,2.619564802,10.8016609,3.590381219,0.928897236,0.858923674,2.57868792,0.820410133,0.442356503,1.52139358,11.21424849,1.289754258
